t_id;t_date;c_id;recency;payment;month;dayofweek;item_code;category_code;method_code
626282.0;2017-11-17;6347;37;2;11;5;6260;8;6
626291.0;2017-11-17;2280;37;66;11;5;6140;10;6
626293.0;2017-11-17;6638;37;143;11;5;5941;12;6
626294.0;2017-11-17;6646;37;6;11;5;6286;10;1
626295.0;2017-11-17;6646;37;6;11;5;5614;2;1
626296.0;2017-11-17;6646;37;2;11;5;6287;2;1
626302.0;2017-11-17;5957;37;73;11;5;6167;10;6
626305.0;2017-11-17;6182;37;73;11;5;6244;10;6
626307.0;2017-11-17;1360;37;4;11;5;6288;7;2
626308.0;2017-11-17;1360;37;3;11;5;6019;7;2
626312.0;2017-11-17;6638;37;143;11;5;5941;12;6
626319.0;2017-11-17;6647;37;150;11;5;5956;12;6
626320.0;2017-11-17;6648;37;66;11;5;6140;10;6
626334.0;2017-11-17;5957;37;73;11;5;6167;10;6
626343.0;2017-11-17;1594;37;150;11;5;5956;12;2
626344.0;2017-11-17;3093;37;3;11;5;6289;4;1
626346.0;2017-11-17;3515;37;8;11;5;6096;3;2
626347.0;2017-11-17;3515;37;7;11;5;6290;3;2
626348.0;2017-11-17;3515;37;13;11;5;6001;6;2
626355.0;2017-11-17;6182;37;73;11;5;6134;10;6
626366.0;2017-11-17;6649;37;2;11;5;5212;8;5
626367.0;2017-11-17;6649;37;4;11;5;5666;6;5
626369.0;2017-11-17;6627;37;10;11;5;5555;6;1
626370.0;2017-11-17;6627;37;53;11;5;5940;6;1
626371.0;2017-11-17;6627;37;24;11;5;6034;6;1
626380.0;2017-11-17;6640;37;55;11;5;6160;10;6
626382.0;2017-11-17;6641;37;110;11;5;6172;10;2
626383.0;2017-11-17;6648;37;66;11;5;6140;10;6
626388.0;2017-11-17;2199;37;3;11;5;5532;7;2
626389.0;2017-11-17;2199;37;1;11;5;5638;5;2
626390.0;2017-11-17;2199;37;1;11;5;5639;5;2
626391.0;2017-11-17;2199;37;2;11;5;5773;2;2
626392.0;2017-11-17;2199;37;1;11;5;5637;5;2
626393.0;2017-11-17;2199;37;3;11;5;5610;7;2
626394.0;2017-11-17;2199;37;5;11;5;5864;5;2
626395.0;2017-11-17;2199;37;1;11;5;5636;5;2
626396.0;2017-11-17;2199;37;3;11;5;5606;7;2
626397.0;2017-11-17;2199;37;2;11;5;5635;7;2
626398.0;2017-11-17;2199;37;2;11;5;5989;5;2
626399.0;2017-11-17;2199;37;2;11;5;6049;5;2
626400.0;2017-11-17;2199;37;1;11;5;5087;7;2
626401.0;2017-11-17;5959;37;73;11;5;6134;10;6
626412.0;2017-11-17;6650;37;8;11;5;5977;6;1
626431.0;2017-11-17;6640;37;55;11;5;6160;10;6
626438.0;2017-11-17;6648;37;66;11;5;6140;10;6
626444.0;2017-11-17;6621;37;3;11;5;5621;7;2
626445.0;2017-11-17;6621;37;2;11;5;5212;8;2
626446.0;2017-11-17;6621;37;1;11;5;4877;11;2
626447.0;2017-11-17;6621;37;1;11;5;4770;11;2
626448.0;2017-11-17;6621;37;3;11;5;5056;11;2
626449.0;2017-11-17;6621;37;2;11;5;6291;11;2
626450.0;2017-11-17;6621;37;1;11;5;5983;11;2
626451.0;2017-11-17;6621;37;1;11;5;6292;11;2
626452.0;2017-11-17;6621;37;1;11;5;6293;11;2
626453.0;2017-11-17;6621;37;2;11;5;4888;11;2
626454.0;2017-11-17;6621;37;2;11;5;5874;11;2
626461.0;2017-11-17;6651;37;27;11;5;5949;6;6
626463.0;2017-11-17;6652;37;1;11;5;5337;1;1
626465.0;2017-11-17;6652;37;2;11;5;6294;1;1
626466.0;2017-11-17;6652;37;2;11;5;6295;5;1
626469.0;2017-11-17;6652;37;2;11;5;5874;11;1
626483.0;2017-11-17;6653;37;2;11;5;5718;2;5
626485.0;2017-11-17;6653;37;2;11;5;5679;2;5
626487.0;2017-11-17;6653;37;3;11;5;5677;2;5
626489.0;2017-11-17;6653;37;3;11;5;5678;2;5
626501.0;2017-11-17;6581;37;28;11;5;6296;6;2
626503.0;2017-11-17;6654;37;42;11;5;5934;6;6
626504.0;2017-11-17;5959;37;73;11;5;6134;10;6
626519.0;2017-11-17;1745;37;32;11;5;5743;6;5
626521.0;2017-11-17;6182;37;73;11;5;6134;10;6
626522.0;2017-11-17;2686;37;83;11;5;5934;6;6
626531.0;2017-11-17;6654;37;42;11;5;5934;6;6
626532.0;2017-11-17;6655;37;4;11;5;6072;2;6
626534.0;2017-11-17;6655;37;3;11;5;6002;2;6
626537.0;2017-11-17;4977;37;2;11;5;5898;2;1
626541.0;2017-11-17;2952;37;66;11;5;6140;10;2
626542.0;2017-11-17;6647;37;248;11;5;5943;12;6
626559.0;2017-11-17;6182;37;73;11;5;6134;10;6
626566.0;2017-11-17;5959;37;73;11;5;6134;10;6
626594.0;2017-11-17;6641;37;59;11;5;6297;10;2
626601.0;2017-11-17;6654;37;143;11;5;5941;12;6
626602.0;2017-11-17;6656;37;66;11;5;6140;10;6
626608.0;2017-11-17;6657;37;66;11;5;6140;10;2
626612.0;2017-11-17;6647;37;78;11;5;6004;12;6
626613.0;2017-11-17;6658;37;3;11;5;5901;2;1
626615.0;2017-11-17;6658;37;3;11;5;5879;2;1
626621.0;2017-11-17;6654;37;143;11;5;5941;12;6
626618.0;2017-11-17;6659;37;3;11;5;5693;2;1
626620.0;2017-11-17;6659;37;4;11;5;6298;3;1
626623.0;2017-11-17;6656;37;66;11;5;6140;10;6
626624.0;2017-11-17;6660;37;4;11;5;6072;2;1
626633.0;2017-11-17;5638;37;68;11;5;5667;6;5
626636.0;2017-11-17;7;37;2;11;5;4729;4;1
626637.0;2017-11-17;7;37;6;11;5;4849;3;1
626638.0;2017-11-17;137;37;58;11;5;5948;6;6
626639.0;2017-11-17;6654;37;143;11;5;5941;12;6
626640.0;2017-11-17;3078;37;143;11;5;5941;12;6
626651.0;2017-11-17;6650;37;13;11;5;6265;6;1
626657.0;2017-11-17;6647;37;78;11;5;6004;12;6
626661.0;2017-11-17;6656;37;73;11;5;6167;10;6
626662.0;2017-11-17;5961;37;73;11;5;6167;10;6
626664.0;2017-11-17;6654;37;143;11;5;5941;12;6
626671.0;2017-11-17;2276;37;3;11;5;5879;2;1
626673.0;2017-11-17;2276;37;4;11;5;4898;2;1
626685.0;2017-11-17;6661;37;5;11;5;5555;6;2
626687.0;2017-11-17;3728;37;29;11;5;5554;6;2
626690.0;2017-11-17;5961;37;73;11;5;6167;10;6
626691.0;2017-11-17;6656;37;73;11;5;6167;10;6
626701.0;2017-11-17;6662;37;96;11;5;5612;10;2
626703.0;2017-11-17;6477;37;5;11;5;5536;7;5
626704.0;2017-11-17;6477;37;5;11;5;4834;11;5
626706.0;2017-11-17;6477;37;1;11;5;5782;11;5
626707.0;2017-11-17;6477;37;1;11;5;4770;11;5
626708.0;2017-11-17;6477;37;5;11;5;5202;11;5
626709.0;2017-11-17;6477;37;2;11;5;4888;11;5
626718.0;2017-11-17;482;37;5;11;5;5696;2;6
626720.0;2017-11-17;482;37;4;11;5;5799;2;6
626725.0;2017-11-17;6232;37;8;11;5;4799;3;1
626731.0;2017-11-17;5961;37;73;11;5;6167;10;6
626732.0;2017-11-17;1310;37;5;11;5;5494;7;1
626733.0;2017-11-17;1310;37;4;11;5;6073;2;1
626730.0;2017-11-17;6663;37;165;11;5;6299;6;6
626739.0;2017-11-17;6664;37;2;11;5;5999;7;2
626740.0;2017-11-17;6664;37;2;11;5;6260;8;2
626741.0;2017-11-17;6664;37;2;11;5;5341;8;2
626743.0;2017-11-17;6664;37;2;11;5;5964;8;2
626744.0;2017-11-17;6664;37;3;11;5;6113;8;2
626774.0;2017-11-17;6617;37;3;11;5;6011;6;1
626775.0;2017-11-17;6381;37;73;11;5;6244;10;6
626791.0;2017-11-17;6665;37;5;11;5;5555;6;1
626792.0;2017-11-17;6665;37;8;11;5;5950;6;1
626793.0;2017-11-17;6665;37;3;11;5;5971;5;1
626794.0;2017-11-17;2140;37;29;11;5;6116;9;6
626796.0;2017-11-17;3078;37;150;11;5;5956;12;6
626800.0;2017-11-17;3307;37;2;11;5;4682;11;2
626801.0;2017-11-17;3307;37;5;11;5;6301;2;2
626803.0;2017-11-17;3307;37;3;11;5;5864;5;2
626804.0;2017-11-17;3307;37;16;11;5;6302;2;2
626810.0;2017-11-17;6666;37;150;11;5;5956;12;6
626811.0;2017-11-17;6667;37;2;11;5;5212;8;2
626812.0;2017-11-17;6667;37;21;11;5;6238;9;2
626813.0;2017-11-17;6667;37;1;11;5;5773;2;2
626816.0;2017-11-17;6668;37;73;11;5;6167;10;6
626819.0;2017-11-17;6381;37;73;11;5;6244;10;6
626835.0;2017-11-17;6669;37;16;11;5;6107;2;1
626839.0;2017-11-17;6654;37;120;11;5;5968;12;6
626841.0;2017-11-17;1776;37;27;11;5;5940;6;2
626842.0;2017-11-17;6668;37;73;11;5;6167;10;6
626844.0;2017-11-17;5347;37;32;11;5;5743;6;6
626845.0;2017-11-17;5347;37;2;11;5;5212;8;6
626871.0;2017-11-17;2737;37;11;11;5;5893;3;6
626872.0;2017-11-17;2737;37;8;11;5;6096;3;6
626875.0;2017-11-17;5459;37;27;11;5;5940;6;2
626888.0;2017-11-17;4882;37;13;11;5;6303;9;2
626889.0;2017-11-17;4882;37;1;11;5;5620;5;2
626890.0;2017-11-17;4882;37;4;11;5;5920;5;2
626891.0;2017-11-17;6668;37;73;11;5;6167;10;6
626896.0;2017-11-17;6654;37;120;11;5;5968;12;6
626895.0;2017-11-17;6647;37;217;11;5;6304;6;6
626908.0;2017-11-17;4433;37;12;11;5;6164;6;6
626909.0;2017-11-17;6381;37;73;11;5;6244;10;6
626911.0;2017-11-17;3078;37;150;11;5;5956;12;6
626916.0;2017-11-17;6654;37;120;11;5;5968;12;6
626932.0;2017-11-17;6670;37;71;11;5;4990;10;6
626939.0;2017-11-17;6381;37;73;11;5;6244;10;6
626943.0;2017-11-17;6654;37;120;11;5;5968;12;6
626944.0;2017-11-17;2423;37;73;11;5;6134;10;6
626947.0;2017-11-17;3078;37;150;11;5;5956;12;6
626948.0;2017-11-17;6647;37;68;11;5;5976;6;6
626950.0;2017-11-17;6670;37;71;11;5;5057;10;6
626956.0;2017-11-17;6672;37;123;11;5;6106;10;5
626962.0;2017-11-17;6673;37;3;11;5;5879;2;2
626964.0;2017-11-17;6673;37;4;11;5;4908;2;2
626966.0;2017-11-17;6673;37;2;11;5;5677;2;2
626968.0;2017-11-17;6673;37;2;11;5;5678;2;2
626985.0;2017-11-17;6674;37;73;11;5;6134;10;6
626989.0;2017-11-17;2423;37;97;11;5;6136;10;6
626990.0;2017-11-17;6647;37;24;11;5;6201;6;6
626991.0;2017-11-17;5844;37;66;11;5;6140;10;2
626992.0;2017-11-17;6675;37;2;11;5;5961;2;2
626994.0;2017-11-17;6675;37;5;11;5;6032;2;2
626996.0;2017-11-17;6675;37;4;11;5;5701;2;2
627001.0;2017-11-17;4341;37;2;11;5;5212;8;2
627002.0;2017-11-17;4341;37;2;11;5;5341;8;2
627003.0;2017-11-17;4341;37;3;11;5;6019;7;2
627018.0;2017-11-17;6677;37;3;11;5;5975;2;1
627020.0;2017-11-17;6677;37;3;11;5;5901;2;1
627022.0;2017-11-17;6677;37;3;11;5;6176;2;1
627024.0;2017-11-17;6677;37;4;11;5;6305;2;1
627029.0;2017-11-17;6678;37;5;11;5;5645;2;1
627031.0;2017-11-17;6678;37;2;11;5;4807;2;1
627033.0;2017-11-17;6678;37;3;11;5;5668;2;1
627037.0;2017-11-17;3547;37;97;11;5;6171;10;6
627038.0;2017-11-17;2423;37;73;11;5;6134;10;6
627046.0;2017-11-17;3565;37;27;11;5;5949;6;6
627051.0;2017-11-17;6679;37;73;11;5;6167;10;6
627064.0;2017-11-17;6450;37;29;11;5;5554;6;6
627065.0;2017-11-17;6674;37;73;11;5;6134;10;6
627067.0;2017-11-17;6666;37;150;11;5;5956;12;6
627068.0;2017-11-17;6680;37;66;11;5;6140;10;2
627069.0;2017-11-17;6347;37;27;11;5;5940;6;6
627072.0;2017-11-17;3078;37;150;11;5;5956;12;6
627089.0;2017-11-17;1544;37;4;11;5;5538;1;1
627090.0;2017-11-17;1544;37;2;11;5;5454;1;1
627091.0;2017-11-17;1544;37;5;11;5;6306;1;1
627092.0;2017-11-17;1544;37;6;11;5;6175;1;1
627093.0;2017-11-17;1544;37;3;11;5;5789;1;1
627094.0;2017-11-17;1544;37;5;11;5;6059;2;1
627096.0;2017-11-17;1544;37;4;11;5;5701;2;1
627097.0;2017-11-17;1544;37;4;11;5;6102;2;1
627099.0;2017-11-17;1544;37;5;11;5;6033;2;1
627100.0;2017-11-17;1544;37;28;11;5;6307;12;1
627106.0;2017-11-17;6682;37;73;11;5;6244;10;6
627110.0;2017-11-17;6679;37;73;11;5;6167;10;6
627115.0;2017-11-17;6209;37;4;11;5;6041;3;2
627117.0;2017-11-17;6209;37;6;11;5;6308;2;2
627119.0;2017-11-17;6683;37;66;11;5;6140;10;2
627120.0;2017-11-17;6684;37;97;11;5;6136;10;6
627124.0;2017-11-17;5539;37;29;11;5;5554;6;2
627132.0;2017-11-17;6679;37;73;11;5;6167;10;6
627134.0;2017-11-17;6421;37;43;11;5;5990;9;2
627135.0;2017-11-17;6685;37;13;11;5;6001;6;6
627136.0;2017-11-17;6685;37;9;11;5;6309;5;6
627137.0;2017-11-17;6685;37;10;11;5;5555;6;6
627142.0;2017-11-17;6590;37;8;11;5;5950;6;5
627143.0;2017-11-17;6590;37;4;11;5;5212;8;5
627144.0;2017-11-17;6590;37;5;11;5;6111;6;5
627145.0;2017-11-17;6590;37;4;11;5;5666;6;5
627152.0;2017-11-17;6680;37;66;11;5;6140;10;2
627157.0;2017-11-17;6684;37;97;11;5;6136;10;6
627158.0;2017-11-17;6686;37;3;11;5;6011;6;1
627159.0;2017-11-17;6686;37;1;11;5;6311;4;1
627167.0;2017-11-17;6687;37;48;11;5;6312;6;6
627173.0;2017-11-17;6347;37;27;11;5;5940;6;6
627179.0;2017-11-17;6688;37;55;11;5;6122;6;2
627183.0;2017-11-17;6080;37;66;11;5;6140;10;6
627191.0;2017-11-17;6689;37;23;11;5;6164;6;2
627195.0;2017-11-17;6690;37;3;11;5;6313;5;2
627196.0;2017-11-17;6690;37;5;11;5;6314;2;2
627202.0;2017-11-17;6690;37;3;11;5;6315;5;2
627207.0;2017-11-17;6516;37;3;11;5;6316;6;2
627208.0;2017-11-17;6516;37;4;11;5;6317;6;2
627216.0;2017-11-17;6682;37;73;11;5;6244;10;6
627217.0;2017-11-17;6683;37;123;11;5;6168;10;2
627229.0;2017-11-17;6680;37;66;11;5;6140;10;2
627230.0;2017-11-17;6664;37;9;11;5;6318;10;2
627235.0;2017-11-17;6691;37;24;11;5;6201;6;6
627247.0;2017-11-17;6692;37;216;11;5;6319;6;6
627246.0;2017-11-17;6693;37;73;11;5;6244;10;6
627259.0;2017-11-17;6682;37;73;11;5;6244;10;6
627263.0;2017-11-17;6691;37;24;11;5;6201;6;6
627281.0;2017-11-17;5388;37;38;11;5;6153;6;6
627277.0;2017-11-17;1757;37;13;11;5;5931;6;2
627278.0;2017-11-17;1757;37;3;11;5;6011;6;2
627279.0;2017-11-17;1757;37;2;11;5;5920;5;2
627280.0;2017-11-17;1757;37;2;11;5;5341;8;2
627283.0;2017-11-17;6694;37;3;11;5;4804;8;2
627285.0;2017-11-17;6694;37;3;11;5;6320;8;2
627286.0;2017-11-17;6695;37;73;11;5;6134;10;6
627287.0;2017-11-17;6693;37;73;11;5;6244;10;6
627288.0;2017-11-17;6682;37;73;11;5;6244;10;6
627289.0;2017-11-17;6629;37;37;11;5;5955;6;2
627294.0;2017-11-17;6669;37;2;11;5;5420;11;1
627295.0;2017-11-17;6669;37;2;11;5;4682;11;1
627296.0;2017-11-17;5468;37;27;11;5;5940;6;2
627297.0;2017-11-17;6696;37;29;11;5;5554;6;6
627300.0;2017-11-17;6203;37;5;11;5;6321;5;1
627301.0;2017-11-17;6203;37;5;11;5;5523;5;1
627302.0;2017-11-17;6203;37;12;11;5;6164;6;1
627303.0;2017-11-17;6203;37;3;11;5;5716;2;1
627299.0;2017-11-17;3728;37;8;11;5;5998;6;2
627305.0;2017-11-17;6680;37;66;11;5;6140;10;2
627308.0;2017-11-17;2328;37;97;11;5;6148;10;2
627316.0;2017-11-17;6691;37;24;11;5;6201;6;6
627330.0;2017-11-17;6689;37;8;11;5;5950;6;2
627341.0;2017-11-17;2439;37;7;11;5;6322;5;6
627343.0;2017-11-17;6691;37;24;11;5;6201;6;6
627347.0;2017-11-17;6496;37;3;11;5;5697;2;1
627351.0;2017-11-17;6697;37;6;11;5;6024;8;2
627352.0;2017-11-17;6697;37;4;11;5;6323;8;2
627356.0;2017-11-17;6695;37;73;11;5;6167;10;6
627357.0;2017-11-17;6693;37;73;11;5;6244;10;6
627367.0;2017-11-17;6698;37;66;11;5;6140;10;6
627368.0;2017-11-17;6684;37;73;11;5;6244;10;6
627369.0;2017-11-17;6576;37;2;11;5;6267;3;1
627371.0;2017-11-17;6576;37;1;11;5;5964;8;1
627388.0;2017-11-17;6699;37;3;11;5;6002;2;4
627390.0;2017-11-17;6699;37;2;11;5;5966;2;4
627392.0;2017-11-17;6699;37;2;11;5;5677;2;4
627428.0;2017-11-17;2439;37;8;11;5;5564;6;6
627431.0;2017-11-17;6698;37;66;11;5;6140;10;6
627432.0;2017-11-17;6684;37;73;11;5;6167;10;6
627434.0;2017-11-17;6496;37;3;11;5;5697;2;1
627438.0;2017-11-17;6695;37;73;11;5;6167;10;6
627443.0;2017-11-17;3436;37;5;11;5;5863;5;1
627444.0;2017-11-17;3436;37;3;11;5;6018;5;1
627445.0;2017-11-17;3436;37;6;11;5;5820;2;1
627448.0;2017-11-17;6518;37;71;11;5;5057;10;2
627449.0;2017-11-17;1732;37;2;11;5;5341;8;6
627450.0;2017-11-17;1732;37;2;11;5;5212;8;6
627451.0;2017-11-17;1732;37;2;11;5;5920;5;6
627452.0;2017-11-17;1732;37;6;11;5;6024;8;6
627459.0;2017-11-17;6698;37;66;11;5;6140;10;6
627463.0;2017-11-17;6700;37;7;11;5;6290;3;1
627464.0;2017-11-17;6700;37;6;11;5;5893;3;1
627465.0;2017-11-17;6700;37;8;11;5;6096;3;1
627473.0;2017-11-17;6701;37;73;11;5;6167;10;6
627486.0;2017-11-17;6702;37;7;11;5;6324;3;2
627497.0;2017-11-17;6703;37;68;11;5;5667;6;6
627512.0;2017-11-17;6704;37;24;11;5;6201;6;6
627513.0;2017-11-17;6705;37;2;11;5;4888;11;1
627514.0;2017-11-17;6705;37;1;11;5;6188;1;1
627515.0;2017-11-17;6705;37;2;11;5;6325;1;1
627520.0;2017-11-17;6706;37;73;11;5;6167;10;6
627521.0;2017-11-17;3252;37;2;11;5;5341;8;5
627522.0;2017-11-17;3252;37;13;11;5;6001;6;5
627523.0;2017-11-17;6704;37;24;11;5;6201;6;6
627524.0;2017-11-17;6701;37;73;11;5;6134;10;6
627525.0;2017-11-17;6687;37;11;11;5;5364;6;6
627526.0;2017-11-17;5696;37;8;11;5;5977;6;2
627532.0;2017-11-17;6704;37;24;11;5;6201;6;6
627533.0;2017-11-17;6698;37;66;11;5;6140;10;6
627542.0;2017-11-17;6704;37;24;11;5;6201;6;6
627544.0;2017-11-17;6707;37;2;11;5;6077;1;1
627545.0;2017-11-17;6707;37;2;11;5;5789;1;1
627546.0;2017-11-17;6707;37;2;11;5;5999;7;1
627559.0;2017-11-17;6706;37;73;11;5;6167;10;6
627571.0;2017-11-17;6708;37;3;11;5;5678;2;2
627573.0;2017-11-17;6708;37;3;11;5;5677;2;2
627575.0;2017-11-17;6708;37;3;11;5;5974;2;2
627577.0;2017-11-17;6708;37;1;11;5;5964;8;2
627581.0;2017-11-17;3436;37;5;11;5;5863;5;1
627582.0;2017-11-17;3436;37;3;11;5;5864;5;1
627597.0;2017-11-17;25;37;24;11;5;6166;9;2
627618.0;2017-11-17;6709;37;150;11;5;5956;12;6
627620.0;2017-11-17;6710;37;110;11;5;6172;10;2
627621.0;2017-11-17;6711;37;68;11;5;5667;6;6
627626.0;2017-11-17;6706;37;73;11;5;6134;10;6
627682.0;2017-11-17;6712;37;73;11;5;6134;10;6
627685.0;2017-11-17;6709;37;150;11;5;5956;12;6
627686.0;2017-11-17;6713;37;2;11;5;5784;2;1
627691.0;2017-11-17;2856;37;27;11;5;5687;6;6
627693.0;2017-11-17;2856;37;3;11;5;6161;3;6
627697.0;2017-11-17;6714;37;58;11;5;5948;6;6
627703.0;2017-11-17;6715;37;29;11;5;5554;6;2
627705.0;2017-11-17;6712;37;73;11;5;6134;10;6
627717.0;2017-11-17;6709;37;150;11;5;5956;12;6
627719.0;2017-11-17;4795;37;9;11;5;6147;12;2
627720.0;2017-11-17;2280;37;66;11;5;6140;10;6
627722.0;2017-11-17;6565;37;207;11;5;5981;9;2
627725.0;2017-11-17;2423;37;97;11;5;6136;10;2
627727.0;2017-11-17;6093;37;27;11;5;5940;6;2
627728.0;2017-11-17;6093;37;55;11;5;6122;6;2
627726.0;2017-11-17;6716;37;73;11;5;6244;10;6
627730.0;2017-11-17;6598;37;13;11;5;6265;6;6
627731.0;2017-11-17;6717;37;5;11;5;5711;9;2
627732.0;2017-11-17;6717;37;144;11;5;5217;12;2
627752.0;2017-11-17;4912;37;34;11;5;6327;12;6
627753.0;2017-11-17;4341;37;4;11;5;5212;8;2
627754.0;2017-11-17;4341;37;2;11;5;5341;8;2
627755.0;2017-11-17;4341;37;1;11;5;6328;8;2
627760.0;2017-11-17;6718;37;20;11;5;5663;9;5
627761.0;2017-11-17;6716;37;73;11;5;6244;10;6
627778.0;2017-11-17;6712;37;73;11;5;6134;10;6
627787.0;2017-11-17;6709;37;178;11;5;5992;12;6
627799.0;2017-11-17;6716;37;73;11;5;6244;10;6
627801.0;2017-11-17;6719;37;110;11;5;6172;10;6
627814.0;2017-11-17;3436;37;6;11;5;5820;2;1
627815.0;2017-11-17;3436;37;3;11;5;5864;5;1
627816.0;2017-11-17;3436;37;3;11;5;5863;5;1
627824.0;2017-11-17;6716;37;73;11;5;6244;10;6
627825.0;2017-11-17;3547;37;73;11;5;6134;10;6
627828.0;2017-11-17;6719;37;110;11;5;6172;10;6
627833.0;2017-11-17;6720;37;24;11;5;6034;6;2
627845.0;2017-11-17;6721;37;6;11;5;6330;3;2
627846.0;2017-11-17;6721;37;2;11;5;5606;7;2
627847.0;2017-11-17;3093;37;3;11;5;6331;8;1
627848.0;2017-11-17;6045;37;110;11;5;6172;10;2
627859.0;2017-11-17;4023;37;1;11;5;5964;8;2
627860.0;2017-11-17;4023;37;5;11;5;6247;8;2
627861.0;2017-11-17;4023;37;1;11;5;6272;8;2
627862.0;2017-11-17;6722;37;66;11;5;6140;10;6
627871.0;2017-11-17;6347;37;27;11;5;5940;6;6
627872.0;2017-11-17;6722;37;66;11;5;6140;10;6
627875.0;2017-11-17;6723;37;2;11;5;6232;1;1
627878.0;2017-11-17;5574;37;12;11;5;6029;6;2
627879.0;2017-11-17;6719;37;110;11;5;6172;10;6
627888.0;2017-11-17;6045;37;78;11;5;5141;10;2
627890.0;2017-11-17;5542;37;66;11;5;6140;10;2
627897.0;2017-11-17;6724;37;11;11;5;5820;2;2
627898.0;2017-11-17;6724;37;5;11;5;6332;2;2
627900.0;2017-11-17;6724;37;9;11;5;6088;2;2
627902.0;2017-11-17;6724;37;4;11;5;6333;2;2
627904.0;2017-11-17;6724;37;4;11;5;6037;2;2
627906.0;2017-11-17;6724;37;4;11;5;6040;2;2
627918.0;2017-11-17;6725;37;27;11;5;5687;6;6
627919.0;2017-11-17;6725;37;35;11;5;6334;6;6
627921.0;2017-11-17;2803;37;93;11;5;5932;12;2
627920.0;2017-11-17;6722;37;66;11;5;6140;10;6
627930.0;2017-11-17;6722;37;66;11;5;6140;10;6
627932.0;2017-11-17;6726;37;4;11;5;6072;2;5
627934.0;2017-11-17;6726;37;7;11;5;6324;3;5
627936.0;2017-11-17;6726;37;5;11;5;6088;2;5
627938.0;2017-11-17;6726;37;5;11;5;5566;2;5
627948.0;2017-11-17;6668;37;66;11;5;6140;10;6
627949.0;2017-11-17;6727;37;1;11;5;5617;10;1
627950.0;2017-11-17;6727;37;1;11;5;6335;12;1
627952.0;2017-11-17;6727;37;2;11;5;6336;10;1
627956.0;2017-11-17;6728;37;73;11;5;6182;10;6
627958.0;2017-11-17;3093;37;202;11;5;6337;6;1
627959.0;2017-11-17;6728;37;73;11;5;6182;10;6
627960.0;2017-11-17;3547;37;73;11;5;6134;10;6
627961.0;2017-11-17;5734;37;65;11;5;5206;10;6
627963.0;2017-11-17;1007;37;4;11;5;5920;5;2
627964.0;2017-11-17;1007;37;4;11;5;5848;2;2
627967.0;2017-11-17;6668;37;66;11;5;6140;10;6
627966.0;2017-11-17;5720;37;73;11;5;6182;10;6
627973.0;2017-11-17;6728;37;73;11;5;6182;10;6
627979.0;2017-11-17;6729;37;1;11;5;5358;10;1
627980.0;2017-11-17;6729;37;1;11;5;6338;1;1
627981.0;2017-11-17;6729;37;6;11;5;5895;2;1
627989.0;2017-11-17;6728;37;73;11;5;6182;10;6
628005.0;2017-11-17;6719;37;29;11;5;5554;6;6
628008.0;2017-11-17;5982;37;73;11;5;6182;10;2
628010.0;2017-11-17;6087;37;4;11;5;6323;8;6
628018.0;2017-11-17;6730;37;73;11;5;6182;10;6
628017.0;2017-11-17;5266;37;44;11;5;4853;10;2
628024.0;2017-11-17;5734;37;66;11;5;6140;10;6
628031.0;2017-11-17;6730;37;73;11;5;6182;10;6
628033.0;2017-11-17;6709;37;103;11;5;5658;12;6
628035.0;2017-11-17;5542;37;66;11;5;6140;10;2
628043.0;2017-11-17;6731;37;66;11;5;6140;10;6
628044.0;2017-11-17;6732;37;24;11;5;6034;6;6
628048.0;2017-11-17;3339;37;5;11;5;6059;2;2
628050.0;2017-11-17;3339;37;6;11;5;6308;2;2
628052.0;2017-11-17;3339;37;83;11;5;6339;6;2
628067.0;2017-11-17;2616;37;37;11;5;5955;6;6
628068.0;2017-11-17;2616;37;27;11;5;5687;6;6
628069.0;2017-11-17;6730;37;73;11;5;6182;10;6
628075.0;2017-11-17;580;37;73;11;5;6182;10;2
628081.0;2017-11-17;6731;37;66;11;5;6140;10;6
628085.0;2017-11-17;6486;37;66;11;5;6140;10;6
628087.0;2017-11-17;6251;37;73;11;5;6182;10;5
628092.0;2017-11-17;6127;37;4;11;5;5792;5;2
628095.0;2017-11-17;6732;37;65;11;5;5206;10;6
628096.0;2017-11-17;2714;37;147;11;5;6340;10;2
628111.0;2017-11-17;6710;37;105;11;5;6341;10;2
628114.0;2017-11-17;6719;37;73;11;5;6182;10;6
628133.0;2017-11-17;6719;37;73;11;5;6182;10;6
628138.0;2017-11-17;6733;37;4;11;5;6343;2;2
628140.0;2017-11-17;6733;37;4;11;5;5877;2;2
628145.0;2017-11-17;6734;37;2;11;5;5485;2;2
628147.0;2017-11-17;6734;37;3;11;5;5864;5;2
628148.0;2017-11-17;6734;37;3;11;5;6011;6;2
628149.0;2017-11-17;6734;37;4;11;5;4805;2;2
628151.0;2017-11-17;6734;37;2;11;5;4806;2;2
628165.0;2017-11-17;3098;37;8;11;5;5977;6;2
628166.0;2017-11-17;3098;37;1;11;5;5639;5;2
628167.0;2017-11-17;3098;37;1;11;5;5773;2;2
628180.0;2017-11-17;5542;37;66;11;5;6140;10;2
628216.0;2017-11-17;2952;37;97;11;5;6171;10;2
628205.0;2017-11-17;4023;37;4;11;5;5920;5;2
628206.0;2017-11-17;4023;37;2;11;5;6250;8;2
628219.0;2017-11-17;6583;37;14;11;5;6345;1;5
628221.0;2017-11-17;2505;37;2;11;5;5468;7;2
