model;n_padded;k;style;replication;precision;recall;mrr;hit;coverage
4;12;5;lstm;2;0.024468085106382983;0.07144011860063175;0.061879432624113474;0.10904255319148937;0.053742503310226654
4;12;5;lstm;3;0.019148936170212776;0.05412550658561297;0.045877659574468085;0.08776595744680851;0.05615702157488901
4;12;5;lstm;4;0.022340425531914905;0.06396276595744681;0.050354609929078004;0.09574468085106383;0.054677155541708856
4;12;5;lstm;5;0.022340425531914905;0.058870463078848564;0.05274822695035462;0.09042553191489362;0.053586727938312956
4;12;5;lstm;6;0.023404255319148942;0.06024457655402587;0.05695921985815601;0.09840425531914894;0.053353064880442405
4;12;5;lstm;7;0.017553191489361714;0.049490248226950355;0.04472517730496453;0.08244680851063829;0.05670223537658696
4;12;5;lstm;8;0.022872340425531924;0.06718554443053819;0.0515514184397163;0.10106382978723404;0.054832930913622555
4;12;5;lstm;9;0.020744680851063842;0.06531471631205674;0.04942375886524821;0.09042553191489362;0.058182101409767116
4;12;5;lstm;10;0.02393617021276597;0.07445504797663748;0.06010638297872339;0.10904255319148937;0.05740322455019861
5;12;5;lstm;1;0.022340425531914898;0.058493690029203176;0.056072695035461;0.09840425531914894;0.048913466780901936
5;12;5;lstm;2;0.024468085106382983;0.07382535460992909;0.060283687943262394;0.11170212765957446;0.05062699587195264
5;12;5;lstm;3;0.026063829787234045;0.07028763633112821;0.05757978723404253;0.10904255319148937;0.04883557909494509
5;12;5;lstm;4;0.023936170212765968;0.05904385690446392;0.054920212765957446;0.09308510638297872;0.051094321987693744
5;12;5;lstm;5;0.024468085106382986;0.06277117229870673;0.06710992907801419;0.10372340425531915;0.048679803723031385
5;12;5;lstm;6;0.024999999999999998;0.06225750938673342;0.051329787234042544;0.09840425531914894;0.047978814549419734
5;12;5;lstm;7;0.024468085106382976;0.06908766166040885;0.056205673758865246;0.10904255319148937;0.04681049926006698
5;12;5;lstm;8;0.02180851063829788;0.05194569849216282;0.05611702127659574;0.09042553191489362;0.04883557909494509
5;12;5;lstm;9;0.022340425531914898;0.058493690029203176;0.05545212765957446;0.09308510638297872;0.04945868058259989
5;12;5;lstm;10;0.02180851063829788;0.06055486024196913;0.047783687943262404;0.09574468085106383;0.04961445595451359
6;12;5;lstm;1;0.02127659574468086;0.06153003754693367;0.058244680851063824;0.09574468085106383;0.058182101409767116
6;12;5;lstm;2;0.018085106382978736;0.04877711722987067;0.03803191489361703;0.0797872340425532;0.05234052496300335
6;12;5;lstm;3;0.02659574468085106;0.0806417247750164;0.0641400709219858;0.125;0.05545603240127736
6;12;5;lstm;4;0.025;0.07053143065736933;0.05545212765957446;0.10904255319148937;0.05039333281408209
6;12;5;lstm;5;0.023936170212765968;0.0695569983312474;0.06032801418439716;0.10372340425531915;0.05639068463275956
6;12;5;lstm;6;0.0196808510638298;0.0541979557780559;0.053679078014184395;0.09042553191489362;0.05475504322766571
6;12;5;lstm;7;0.025;0.07263767209011264;0.06068262411347518;0.10904255319148937;0.05584547083106161
