model;n_padded;k;style;replication;precision;recall;mrr;hit;coverage
6;12;5;lstm;2;0.025562556255625517;0.06663029939357575;0.06021602160216025;0.10981098109810981;0.08508428537189422
6;12;5;lstm;3;0.015098722415795574;0.04028215622292277;0.045702671312427404;0.06852497096399536;0.08009648174332529
6;12;5;lstm;4;0.014313725490196062;0.038888685703701194;0.036045751633986926;0.06568627450980392;0.09140564991038662
6;12;5;lstm;5;0.015522388059701466;0.044599825961766267;0.043059701492537315;0.06940298507462686;0.11459982409850483
7;12;5;lstm;1;0.023404255319148925;0.06463749329519042;0.06070921985815602;0.10425531914893617;0.05701378612041436
7;12;5;lstm;2;0.029342934293429285;0.07449506243679141;0.06899189918991899;0.12421242124212421;0.08564352480626349
7;12;5;lstm;3;0.020905923344947702;0.05847103893990731;0.055942702284165716;0.09639953542392567;0.08691674290942361
7;12;5;lstm;4;0.01333333333333332;0.04031856759797937;0.03410130718954248;0.060784313725490195;0.1065119057779295
7;12;5;lstm;5;0.018805970149253694;0.055503753121109896;0.05058457711442787;0.08507462686567165;0.12902374670184696
8;12;5;lstm;1;0.025531914893617006;0.06837549913582455;0.06156028368794324;0.1127659574468085;0.061453384219954825
8;12;5;lstm;2;0.027722772277227664;0.07202972697043847;0.06525652565256528;0.11971197119711971;0.08268754493888313
8;12;5;lstm;3;0.01835075493612077;0.04601828005857698;0.053135888501742175;0.08130081300813008;0.08766530815936123
8;12;5;lstm;4;0.014313725490196065;0.04316948574301516;0.036486928104575156;0.06764705882352941;0.10147648715541521
8;12;5;lstm;5;0.01865671641791041;0.055533340035025164;0.05172885572139306;0.08507462686567165;0.11952506596306069
