t_id;t_date;c_id;recency;payment;item_code;category_code;method_code
619385.0;2017-11-17;4385;37;42;4666;8;6
619386.0;2017-11-17;4787;37;83;4666;8;6
619410.0;2017-11-17;4791;37;103;4403;10;6
619411.0;2017-11-17;4784;37;133;3905;5;6
619412.0;2017-11-17;4771;37;31;4744;8;6
619414.0;2017-11-17;4793;37;58;4680;8;2
619415.0;2017-11-17;4793;37;52;4724;8;2
619413.0;2017-11-17;4789;37;93;4664;10;6
619427.0;2017-11-17;1505;37;2;4005;9;6
619428.0;2017-11-17;1505;37;2;4104;9;6
619429.0;2017-11-17;1505;37;2;4730;4;6
619430.0;2017-11-17;1505;37;3;4245;4;6
619433.0;2017-11-17;4788;37;83;4666;8;6
619444.0;2017-11-17;4794;37;3;4745;6;1
619448.0;2017-11-17;4794;37;3;4612;1;1
619453.0;2017-11-17;4795;37;103;4403;10;6
619456.0;2017-11-17;4791;37;103;4403;10;6
619460.0;2017-11-17;4796;37;8;4682;8;6
619462.0;2017-11-17;4797;37;193;4746;8;5
619464.0;2017-11-17;4798;37;133;3905;5;6
619466.0;2017-11-17;4799;37;164;4700;10;6
619469.0;2017-11-17;4800;37;5;4303;8;1
619470.0;2017-11-17;4800;37;3;4704;3;1
619471.0;2017-11-17;4800;37;4;4748;6;1
619473.0;2017-11-17;4795;37;103;4403;10;6
619480.0;2017-11-17;4323;37;3;3830;7;7
619481.0;2017-11-17;4323;37;2;3670;7;7
619488.0;2017-11-17;4787;37;58;4680;8;6
619493.0;2017-11-17;4798;37;133;3905;5;6
619494.0;2017-11-17;4795;37;103;4403;10;6
619495.0;2017-11-17;4801;37;5;4245;4;6
619496.0;2017-11-17;4801;37;3;4750;4;6
619497.0;2017-11-17;4801;37;4;4676;4;6
619499.0;2017-11-17;4087;37;69;3977;5;2
619501.0;2017-11-17;4781;37;10;4303;8;6
619502.0;2017-11-17;4802;37;93;4664;10;6
619503.0;2017-11-17;4798;37;133;3905;5;6
619504.0;2017-11-17;4803;37;2;4005;9;2
619505.0;2017-11-17;4803;37;3;4613;1;2
619507.0;2017-11-17;4803;37;4;4751;1;2
619509.0;2017-11-17;4655;37;73;4175;5;6
619519.0;2017-11-17;4804;37;52;4752;8;6
619520.0;2017-11-17;263;37;8;4450;8;2
619526.0;2017-11-17;4805;37;16;4753;1;2
619536.0;2017-11-17;4795;37;103;4403;10;6
619537.0;2017-11-17;4798;37;133;3905;5;6
619546.0;2017-11-17;4802;37;93;4664;10;6
619547.0;2017-11-17;4785;37;93;4664;10;6
619549.0;2017-11-17;2515;37;2;4005;9;2
619550.0;2017-11-17;2515;37;6;4754;9;2
619551.0;2017-11-17;2515;37;5;4755;9;2
619552.0;2017-11-17;2515;37;2;4653;3;2
619553.0;2017-11-17;2515;37;4;4756;3;2
619554.0;2017-11-17;2515;37;1;4757;9;2
619548.0;2017-11-17;4778;37;133;3905;5;6
619559.0;2017-11-17;4796;37;81;4304;10;6
619563.0;2017-11-17;4802;37;93;4664;10;6
619572.0;2017-11-17;4087;37;69;3977;5;2
619576.0;2017-11-17;4169;37;9;3969;4;2
619580.0;2017-11-17;4385;37;42;4666;8;6
619589.0;2017-11-17;4799;37;133;3905;5;6
619590.0;2017-11-17;4261;37;41;4658;8;2
619592.0;2017-11-17;3640;37;3;4462;1;2
619594.0;2017-11-17;3640;37;4;4447;1;2
619595.0;2017-11-17;3640;37;2;4421;1;2
619617.0;2017-11-17;3668;37;164;4700;10;6
619622.0;2017-11-17;4806;37;81;4304;10;6
619623.0;2017-11-17;4799;37;133;3905;5;6
619625.0;2017-11-17;456;37;18;4587;6;2
619626.0;2017-11-17;4768;37;4;4758;1;1
619628.0;2017-11-17;4385;37;42;4666;8;6
619657.0;2017-11-17;4807;37;103;4403;10;6
619658.0;2017-11-17;3668;37;164;4700;10;6
619659.0;2017-11-17;929;37;2;3668;4;2
619660.0;2017-11-17;929;37;4;4005;9;2
619661.0;2017-11-17;929;37;1;4384;3;2
619662.0;2017-11-17;929;37;1;4759;3;2
619685.0;2017-11-17;4806;37;81;4304;10;6
619686.0;2017-11-17;598;37;12;4760;8;2
619689.0;2017-11-17;4807;37;103;4403;10;6
619698.0;2017-11-17;3668;37;164;4700;10;6
619699.0;2017-11-17;4808;37;73;4175;5;6
619701.0;2017-11-17;4180;37;27;4672;8;2
619703.0;2017-11-17;4807;37;103;4403;10;6
619706.0;2017-11-17;4809;37;2;4761;1;1
619707.0;2017-11-17;4809;37;2;4142;1;1
619708.0;2017-11-17;4810;37;3;4439;1;1
619710.0;2017-11-17;4810;37;4;3691;1;1
619740.0;2017-11-17;4221;37;3;4762;1;2
619741.0;2017-11-17;4806;37;81;4304;10;6
619744.0;2017-11-17;4169;37;9;3969;4;2
619746.0;2017-11-17;4807;37;81;4304;10;6
619749.0;2017-11-17;4811;37;5;4763;1;1
619751.0;2017-11-17;4811;37;5;4764;1;1
619752.0;2017-11-17;4811;37;3;4439;1;1
619754.0;2017-11-17;4811;37;2;4501;2;1
619782.0;2017-11-17;4812;37;93;4664;10;6
619783.0;2017-11-17;1905;37;44;4721;2;6
619797.0;2017-11-17;4725;37;29;4302;8;2
619802.0;2017-11-17;4813;37;103;4403;10;6
619807.0;2017-11-17;4655;37;73;4175;5;6
619808.0;2017-11-17;4797;37;81;4304;10;6
619809.0;2017-11-17;4813;37;103;4403;10;6
619812.0;2017-11-17;4812;37;93;4664;10;6
619825.0;2017-11-17;4813;37;103;4403;10;6
619833.0;2017-11-17;4628;37;24;4765;8;2
619836.0;2017-11-17;4815;37;3;4613;1;1
619838.0;2017-11-17;4815;37;3;4766;1;1
619840.0;2017-11-17;4815;37;3;4461;1;1
619855.0;2017-11-17;4813;37;103;4403;10;6
619858.0;2017-11-17;1003;37;8;4767;2;5
619857.0;2017-11-17;4812;37;93;4664;10;6
619859.0;2017-11-17;4816;37;4;4748;6;1
619861.0;2017-11-17;4816;37;7;4143;6;1
619863.0;2017-11-17;4816;37;2;4692;1;1
619886.0;2017-11-17;4288;37;93;4664;10;2
619891.0;2017-11-17;4817;37;3;4334;1;5
619892.0;2017-11-17;4817;37;3;4635;1;5
619894.0;2017-11-17;4817;37;4;4768;1;5
619905.0;2017-11-17;4812;37;83;4666;8;6
619908.0;2017-11-17;4818;37;42;4666;8;2
619909.0;2017-11-17;3132;37;99;4661;10;6
619915.0;2017-11-17;4589;37;353;4770;2;2
619919.0;2017-11-17;4819;37;58;4680;8;1
619940.0;2017-11-17;4718;37;99;4661;10;6
619942.0;2017-11-17;4655;37;73;4175;5;6
619949.0;2017-11-17;4820;37;6;4592;4;2
619957.0;2017-11-17;4821;37;4;4771;1;1
619961.0;2017-11-17;4793;37;2;4421;1;2
619963.0;2017-11-17;4793;37;5;4312;1;2
619965.0;2017-11-17;4793;37;3;3866;1;2
619970.0;2017-11-17;4818;37;42;4666;8;2
619974.0;2017-11-17;4822;37;177;4662;10;6
619980.0;2017-11-17;4823;37;93;4664;10;6
619990.0;2017-11-17;1091;37;8;4772;6;2
619991.0;2017-11-17;1091;37;8;4773;6;2
619994.0;2017-11-17;4815;37;4;4773;6;1
619995.0;2017-11-17;4815;37;4;4748;6;1
620003.0;2017-11-17;3132;37;99;4661;10;6
620007.0;2017-11-17;4818;37;42;4666;8;2
620012.0;2017-11-17;175;37;177;4662;10;5
620016.0;2017-11-17;4628;37;36;4320;2;2
620021.0;2017-11-17;2515;37;18;4587;6;2
620019.0;2017-11-17;3132;37;99;4661;10;6
620022.0;2017-11-17;4801;37;5;4774;1;6
620024.0;2017-11-17;4801;37;3;4420;1;6
620026.0;2017-11-17;3640;37;2;4512;1;2
620027.0;2017-11-17;3640;37;2;4572;1;2
620029.0;2017-11-17;3640;37;6;4775;2;2
620030.0;2017-11-17;1979;37;81;4304;10;2
620038.0;2017-11-17;4461;37;5;4312;1;6
620040.0;2017-11-17;4461;37;6;4776;3;6
620063.0;2017-11-17;3682;37;164;4700;10;6
620066.0;2017-11-17;2789;37;1;4483;3;1
620067.0;2017-11-17;3160;37;42;4666;8;6
620072.0;2017-11-17;4824;37;58;4680;8;6
620071.0;2017-11-17;4825;37;93;4664;10;6
620073.0;2017-11-17;1686;37;3;4566;6;2
620075.0;2017-11-17;1686;37;2;4591;6;2
620077.0;2017-11-17;1686;37;2;4005;9;2
620078.0;2017-11-17;4826;37;3;4749;3;6
620086.0;2017-11-17;4822;37;177;4662;10;6
620088.0;2017-11-17;4818;37;42;4666;8;2
620091.0;2017-11-17;3682;37;164;4700;10;6
620092.0;2017-11-17;4573;37;8;4682;8;6
620093.0;2017-11-17;3160;37;42;4666;8;6
620104.0;2017-11-17;2216;37;25;4777;8;5
620105.0;2017-11-17;4827;37;96;4358;5;6
620106.0;2017-11-17;4796;37;27;4672;8;6
620116.0;2017-11-17;1659;37;5;3969;4;2
620117.0;2017-11-17;1659;37;2;4778;4;2
620119.0;2017-11-17;4828;37;73;4175;5;6
620120.0;2017-11-17;4796;37;58;4779;8;6
620128.0;2017-11-17;3682;37;164;4700;10;6
620135.0;2017-11-17;4829;37;73;4175;5;5
620154.0;2017-11-17;3160;37;42;4666;8;6
620155.0;2017-11-17;4822;37;177;4662;10;6
620181.0;2017-11-17;4824;37;29;4302;8;6
620187.0;2017-11-17;4830;37;73;4175;5;6
620189.0;2017-11-17;4830;37;2;3721;5;6
620190.0;2017-11-17;4831;37;2;4653;3;1
620191.0;2017-11-17;4831;37;3;4511;1;1
620193.0;2017-11-17;881;37;98;4671;10;2
620238.0;2017-11-17;741;37;15;4780;6;2
620241.0;2017-11-17;4828;37;73;4175;5;6
620264.0;2017-11-17;1513;37;5;4245;4;7
620265.0;2017-11-17;1513;37;3;4280;4;7
620266.0;2017-11-17;1513;37;1;4383;3;7
620267.0;2017-11-17;1513;37;1;4384;3;7
620268.0;2017-11-17;1513;37;2;4512;1;7
620269.0;2017-11-17;1513;37;1;4382;3;7
620270.0;2017-11-17;1513;37;2;4356;4;7
620271.0;2017-11-17;1513;37;2;4355;4;7
620272.0;2017-11-17;1513;37;3;4406;3;7
620273.0;2017-11-17;1513;37;3;4357;3;7
620274.0;2017-11-17;1513;37;2;4720;3;7
620275.0;2017-11-17;1513;37;2;4781;3;7
620279.0;2017-11-17;4824;37;29;4302;8;6
620280.0;2017-11-17;1281;37;2;4572;1;2
620282.0;2017-11-17;1281;37;3;4420;1;2
620283.0;2017-11-17;1281;37;2;4782;1;2
620286.0;2017-11-17;3160;37;52;4724;8;6
620287.0;2017-11-17;3525;37;65;3921;5;2
620291.0;2017-11-17;4822;37;177;4662;10;6
620293.0;2017-11-17;617;37;2;4692;1;5
620295.0;2017-11-17;617;37;2;4005;9;5
620296.0;2017-11-17;617;37;6;4783;1;5
620298.0;2017-11-17;617;37;1;4720;3;5
620319.0;2017-11-17;4484;37;5;4303;8;6
620320.0;2017-11-17;4664;37;2;4005;9;6
620321.0;2017-11-17;4664;37;2;4104;9;6
620322.0;2017-11-17;4664;37;2;4653;3;6
620323.0;2017-11-17;4664;37;3;4245;4;6
620326.0;2017-11-17;4221;37;11;4784;8;2
620327.0;2017-11-17;3670;37;164;4700;10;6
620355.0;2017-11-17;4827;37;96;4358;5;6
620358.0;2017-11-17;4484;37;32;4487;8;6
620364.0;2017-11-17;1108;37;143;4673;10;6
620365.0;2017-11-17;4831;37;5;4540;1;1
620367.0;2017-11-17;4035;37;6;4785;6;1
620368.0;2017-11-17;4035;37;5;4786;6;1
620369.0;2017-11-17;4832;37;13;4663;8;6
620371.0;2017-11-17;4833;37;30;4787;8;6
620372.0;2017-11-17;4828;37;73;4175;5;6
620373.0;2017-11-17;4834;37;93;4664;10;6
620374.0;2017-11-17;3301;37;3;4446;1;1
620376.0;2017-11-17;3301;37;3;4597;3;1
620377.0;2017-11-17;3301;37;6;4665;6;1
620378.0;2017-11-17;3301;37;1;4788;3;1
620379.0;2017-11-17;2862;37;10;4789;8;2
620384.0;2017-11-17;4835;37;2;4790;2;1
620385.0;2017-11-17;4835;37;5;4791;1;1
620399.0;2017-11-17;1477;37;177;4662;10;6
620400.0;2017-11-17;4628;37;46;4792;8;2
620405.0;2017-11-17;4836;37;183;4793;8;6
620407.0;2017-11-17;4837;37;3;4794;1;1
620409.0;2017-11-17;4837;37;3;4488;1;1
620411.0;2017-11-17;4837;37;3;4462;1;1
620416.0;2017-11-17;4288;37;93;4664;10;6
620417.0;2017-11-17;4834;37;93;4664;10;6
620419.0;2017-11-17;4838;37;2;4697;1;2
620421.0;2017-11-17;4838;37;5;4764;1;2
620422.0;2017-11-17;4838;37;2;4421;1;2
620424.0;2017-11-17;4838;37;4;4710;1;2
620426.0;2017-11-17;4839;37;93;4664;10;6
620427.0;2017-11-17;3032;37;1;4383;3;1
620431.0;2017-11-17;3122;37;52;4724;8;6
620448.0;2017-11-17;4840;37;73;4175;5;6
620451.0;2017-11-17;4841;37;4;3574;1;1
620453.0;2017-11-17;4841;37;2;4795;6;1
620457.0;2017-11-17;4841;37;6;4148;1;1
620459.0;2017-11-17;4841;37;2;4422;1;1
620461.0;2017-11-17;4841;37;5;4796;1;1
620473.0;2017-11-17;4842;37;29;4302;8;2
620474.0;2017-11-17;4843;37;73;4175;5;6
620476.0;2017-11-17;3122;37;52;4724;8;6
620477.0;2017-11-17;930;37;22;4716;4;2
620478.0;2017-11-17;4844;37;103;4403;10;6
620483.0;2017-11-17;4836;37;169;4797;8;6
620513.0;2017-11-17;4845;37;31;4731;2;2
620520.0;2017-11-17;3122;37;52;4724;8;6
620521.0;2017-11-17;4628;37;148;4798;8;2
620522.0;2017-11-17;4843;37;73;4175;5;6
620534.0;2017-11-17;4846;37;3;4691;6;1
620533.0;2017-11-17;4839;37;93;4664;10;6
620535.0;2017-11-17;4847;37;81;4304;10;6
620540.0;2017-11-17;4848;37;59;4674;8;1
620541.0;2017-11-17;4848;37;4;4411;8;1
620546.0;2017-11-17;4840;37;73;4175;5;6
620549.0;2017-11-17;492;37;178;4723;10;2
620551.0;2017-11-17;3122;37;52;4724;8;6
620556.0;2017-11-17;4849;37;4;4799;1;1
620558.0;2017-11-17;4849;37;5;4800;1;1
620559.0;2017-11-17;4849;37;2;4422;1;1
620561.0;2017-11-17;4849;37;2;4801;1;1
620562.0;2017-11-17;4655;37;73;4175;5;6
620563.0;2017-11-17;4847;37;81;4304;10;6
620567.0;2017-11-17;2372;37;73;4802;5;2
620566.0;2017-11-17;4850;37;5;4803;6;1
620568.0;2017-11-17;4836;37;58;4680;8;6
620569.0;2017-11-17;4785;37;27;4432;8;6
620570.0;2017-11-17;4785;37;25;4490;8;6
620577.0;2017-11-17;4847;37;81;4304;10;6
620587.0;2017-11-17;4836;37;27;4672;8;6
620608.0;2017-11-17;4821;37;4;4804;1;1
620610.0;2017-11-17;4821;37;4;4805;1;1
620616.0;2017-11-17;4847;37;81;4304;10;6
620618.0;2017-11-17;4843;37;73;4175;5;6
620641.0;2017-11-17;4851;37;93;4664;10;6
620643.0;2017-11-17;4853;37;177;4662;10;6
620644.0;2017-11-17;4844;37;103;4403;10;6
620645.0;2017-11-17;4854;37;103;4403;10;6
620658.0;2017-11-17;4851;37;93;4664;10;6
620659.0;2017-11-17;4854;37;103;4403;10;6
620664.0;2017-11-17;4854;37;103;4403;10;6
620671.0;2017-11-17;4855;37;99;4661;10;6
620673.0;2017-11-17;4725;37;3;4597;3;2
620674.0;2017-11-17;4725;37;3;4596;3;2
620675.0;2017-11-17;4725;37;4;4806;3;2
620676.0;2017-11-17;4854;37;103;4403;10;6
620677.0;2017-11-17;3533;37;193;4746;8;6
620678.0;2017-11-17;4856;37;5;4597;3;2
620679.0;2017-11-17;4856;37;5;4702;3;2
620680.0;2017-11-17;4844;37;103;4403;10;6
620681.0;2017-11-17;4664;37;3;4425;1;6
620683.0;2017-11-17;4664;37;5;4544;1;6
620685.0;2017-11-17;4581;37;4;3734;1;1
620689.0;2017-11-17;4857;37;73;4175;5;6
620692.0;2017-11-17;4855;37;99;4661;10;6
620707.0;2017-11-17;4858;37;4;4805;1;1
620709.0;2017-11-17;4858;37;4;4807;1;1
620711.0;2017-11-17;4858;37;5;4040;1;1
620712.0;2017-11-17;4858;37;2;4808;5;1
620706.0;2017-11-17;4853;37;177;4662;10;6
620722.0;2017-11-17;3977;37;93;4664;10;6
620723.0;2017-11-17;741;37;1;4384;3;2
620724.0;2017-11-17;741;37;6;4260;4;2
620725.0;2017-11-17;741;37;3;4245;4;2
620727.0;2017-11-17;2372;37;73;4802;5;2
620728.0;2017-11-17;4844;37;103;4403;10;6
620736.0;2017-11-17;4857;37;73;4175;5;6
620751.0;2017-11-17;2862;37;8;4231;8;1
620759.0;2017-11-17;4859;37;27;4688;8;6
620763.0;2017-11-17;4860;37;93;4664;10;6
620765.0;2017-11-17;4861;37;73;4175;5;6
620769.0;2017-11-17;2160;37;27;4432;8;6
620775.0;2017-11-17;4856;37;5;4702;3;2
620776.0;2017-11-17;4856;37;5;4596;3;2
620777.0;2017-11-17;4856;37;5;4597;3;2
620780.0;2017-11-17;4763;37;3;4334;1;6
620781.0;2017-11-17;4763;37;4;4411;8;6
620782.0;2017-11-17;4857;37;73;4175;5;6
620789.0;2017-11-17;4853;37;177;4662;10;6
620790.0;2017-11-17;4862;37;103;4403;10;6
620791.0;2017-11-17;4861;37;73;4175;5;6
620799.0;2017-11-17;4860;37;93;4664;10;6
620812.0;2017-11-17;3280;37;5;4245;4;2
620813.0;2017-11-17;3280;37;6;4258;4;2
620814.0;2017-11-17;3280;37;2;4380;4;2
620815.0;2017-11-17;3280;37;1;4355;4;2
620816.0;2017-11-17;3280;37;3;4352;4;2
620817.0;2017-11-17;603;37;10;4789;8;2
620818.0;2017-11-17;4863;37;2;4809;2;6
620819.0;2017-11-17;4863;37;4;4810;1;6
620821.0;2017-11-17;4863;37;1;4695;9;6
620822.0;2017-11-17;4857;37;73;4175;5;6
620832.0;2017-11-17;4832;37;2;4703;3;6
620833.0;2017-11-17;4832;37;6;4683;8;6
620845.0;2017-11-17;4864;37;103;4403;10;6
620849.0;2017-11-17;4861;37;73;4175;5;6
620861.0;2017-11-17;2886;37;22;4716;4;2
620862.0;2017-11-17;2799;37;10;4789;8;2
620863.0;2017-11-17;4864;37;103;4403;10;6
620865.0;2017-11-17;1979;37;99;4661;10;2
620871.0;2017-11-17;4864;37;103;4403;10;6
620872.0;2017-11-17;881;37;42;4666;8;2
620876.0;2017-11-17;4853;37;177;4662;10;6
620878.0;2017-11-17;4864;37;103;4403;10;6
620889.0;2017-11-17;4725;37;2;4387;3;2
620890.0;2017-11-17;4725;37;3;4811;3;2
620891.0;2017-11-17;4725;37;4;4812;1;2
620892.0;2017-11-17;4725;37;10;4303;8;2
620888.0;2017-11-17;1487;37;99;4661;10;6
620902.0;2017-11-17;4600;37;248;4675;10;6
620913.0;2017-11-17;4865;37;177;4662;10;6
620918.0;2017-11-17;4866;37;93;4664;10;6
620937.0;2017-11-17;4865;37;177;4662;10;6
620938.0;2017-11-17;4866;37;93;4664;10;6
620954.0;2017-11-17;4867;37;177;4662;10;6
620955.0;2017-11-17;4868;37;6;4626;6;6
620956.0;2017-11-17;4868;37;2;4005;9;6
620963.0;2017-11-17;4865;37;177;4662;10;6
620969.0;2017-11-17;4869;37;103;4403;10;6
620970.0;2017-11-17;410;37;1;3949;4;2
620971.0;2017-11-17;410;37;1;4365;3;2
620972.0;2017-11-17;410;37;1;4383;3;2
620973.0;2017-11-17;410;37;1;4381;3;2
620974.0;2017-11-17;410;37;2;4385;4;2
620975.0;2017-11-17;410;37;2;4259;4;2
620976.0;2017-11-17;410;37;2;4190;4;2
620978.0;2017-11-17;4699;37;2;4423;1;1
620980.0;2017-11-17;4867;37;177;4662;10;6
620981.0;2017-11-17;4870;37;93;4664;10;5
620983.0;2017-11-17;4869;37;103;4403;10;6
620988.0;2017-11-17;4394;37;93;4664;10;6
620989.0;2017-11-17;4867;37;177;4662;10;6
620991.0;2017-11-17;4865;37;177;4662;10;6
620993.0;2017-11-17;1487;37;177;4662;10;6
620994.0;2017-11-17;4869;37;103;4403;10;6
620996.0;2017-11-17;4394;37;93;4664;10;6
620997.0;2017-11-17;4871;37;5;4814;10;1
621001.0;2017-11-17;4869;37;103;4403;10;6
621000.0;2017-11-17;4867;37;177;4662;10;6
621002.0;2017-11-17;474;37;2;4422;1;2
621004.0;2017-11-17;474;37;3;4749;3;2
621007.0;2017-11-17;474;37;2;4815;6;2
621009.0;2017-11-17;2620;37;18;4637;6;2
621012.0;2017-11-17;4872;37;103;4403;10;6
621013.0;2017-11-17;4394;37;93;4664;10;6
621019.0;2017-11-17;4394;37;93;4664;10;6
621025.0;2017-11-17;4872;37;103;4403;10;6
621027.0;2017-11-17;4395;37;103;4403;10;6
621029.0;2017-11-17;4873;37;177;4662;10;6
621034.0;2017-11-17;4788;37;162;4816;10;6
621040.0;2017-11-17;4395;37;103;4403;10;6
621046.0;2017-11-17;4873;37;177;4662;10;6
621049.0;2017-11-17;1487;37;177;4662;10;6
621050.0;2017-11-17;4600;37;143;4673;10;6
621059.0;2017-11-17;4788;37;162;4816;10;6
621060.0;2017-11-17;4395;37;103;4403;10;6
621071.0;2017-11-17;4873;37;177;4662;10;6
621072.0;2017-11-17;4395;37;103;4403;10;6
621073.0;2017-11-17;4872;37;103;4403;10;6
621074.0;2017-11-17;4873;37;177;4662;10;6
621076.0;2017-11-17;4870;37;42;4666;8;5
621077.0;2017-11-17;4874;37;6;4817;1;1
621078.0;2017-11-17;603;37;4;3734;1;2
621080.0;2017-11-17;603;37;5;4616;3;2
621086.0;2017-11-17;4397;37;103;4403;10;6
621091.0;2017-11-17;4872;37;103;4403;10;6
621092.0;2017-11-17;2799;37;5;4303;8;2
621093.0;2017-11-17;2799;37;2;4395;5;2
621094.0;2017-11-17;2799;37;3;4742;8;2
621101.0;2017-11-17;4875;37;177;4662;10;6
621108.0;2017-11-17;4397;37;103;4403;10;6
621112.0;2017-11-17;3193;37;93;4664;10;6
621120.0;2017-11-17;4875;37;177;4662;10;6
621121.0;2017-11-17;1904;37;103;4403;10;6
621123.0;2017-11-17;2620;37;19;4624;6;2
621124.0;2017-11-17;4397;37;103;4403;10;6
621135.0;2017-11-17;4397;37;103;4403;10;6
621139.0;2017-11-17;1904;37;103;4403;10;6
621141.0;2017-11-17;4399;37;98;4671;10;6
621149.0;2017-11-17;4870;37;73;3947;5;5
621151.0;2017-11-17;3222;37;3;4691;6;1
621152.0;2017-11-17;3222;37;5;4818;1;1
621154.0;2017-11-17;2620;37;19;4624;6;2
621156.0;2017-11-17;1487;37;98;4671;10;6
621158.0;2017-11-17;4399;37;98;4671;10;6
621161.0;2017-11-17;4399;37;98;4671;10;6
621162.0;2017-11-17;4271;37;27;4672;8;6
621166.0;2017-11-17;4399;37;98;4671;10;6
621189.0;2017-11-17;4876;37;3;4421;1;1
621191.0;2017-11-17;4876;37;1;4384;3;1
621192.0;2017-11-17;4876;37;1;4720;3;1
621194.0;2017-11-17;4876;37;2;4694;9;1
621195.0;2017-11-17;4876;37;6;4260;4;1
621196.0;2017-11-17;1206;37;3;4733;1;6
621198.0;2017-11-17;1206;37;4;4653;3;6
621199.0;2017-11-17;1206;37;2;4730;4;6
621200.0;2017-11-17;1206;37;3;4420;1;6
621201.0;2017-11-17;1206;37;2;4421;1;6
621203.0;2017-11-17;1206;37;3;4334;1;6
621204.0;2017-11-17;1206;37;5;4819;1;6
621208.0;2017-11-17;4400;37;98;4671;10;6
621220.0;2017-11-17;3868;37;51;3635;5;2
621221.0;2017-11-17;4400;37;98;4671;10;6
621233.0;2017-11-17;4400;37;98;4671;10;6
621234.0;2017-11-17;4877;37;3;4820;9;2
621236.0;2017-11-17;4877;37;2;4821;9;2
621237.0;2017-11-17;4877;37;4;4756;3;2
621241.0;2017-11-17;4531;37;98;4671;10;6
621243.0;2017-11-17;4531;37;98;4671;10;6
621250.0;2017-11-17;4531;37;98;4671;10;6
621267.0;2017-11-17;4536;37;103;4403;10;6
621271.0;2017-11-17;4536;37;103;4403;10;6
621272.0;2017-11-17;4536;37;164;4700;10;6
621283.0;2017-11-17;4878;37;103;4403;10;6
621284.0;2017-11-17;2372;37;73;4802;5;2
621294.0;2017-11-17;4878;37;103;4403;10;6
621295.0;2017-11-17;4536;37;164;4700;10;6
621296.0;2017-11-17;4240;37;42;4666;8;2
621302.0;2017-11-17;4878;37;103;4403;10;6
621303.0;2017-11-17;4531;37;143;4673;10;6
621304.0;2017-11-17;4531;37;143;4673;10;6
621306.0;2017-11-17;4879;37;2;4423;1;2
621308.0;2017-11-17;4879;37;3;4822;1;2
621324.0;2017-11-17;4166;37;58;4680;8;2
621325.0;2017-11-17;3590;37;6;4823;3;5
621326.0;2017-11-17;3590;37;1;3948;4;5
621329.0;2017-11-17;4496;37;98;4671;10;6
621334.0;2017-11-17;4880;37;177;4662;10;6
621335.0;2017-11-17;4880;37;31;4824;10;6
621336.0;2017-11-17;4880;37;27;4825;10;6
621340.0;2017-11-17;4496;37;98;4671;10;6
621348.0;2017-11-17;3648;37;7;4826;6;6
621349.0;2017-11-17;3648;37;8;4827;6;6
621350.0;2017-11-17;4878;37;99;4661;10;6
621352.0;2017-11-17;1833;37;10;4789;8;1
621353.0;2017-11-17;4496;37;98;4671;10;6
621354.0;2017-11-17;1206;37;37;4686;8;6
621355.0;2017-11-17;1206;37;3;4635;1;6
621362.0;2017-11-17;4496;37;143;4673;10;6
621367.0;2017-11-17;4485;37;143;4673;10;6
621371.0;2017-11-17;4131;37;3;4280;4;7
621372.0;2017-11-17;4131;37;1;4383;3;7
621373.0;2017-11-17;4131;37;1;4384;3;7
621374.0;2017-11-17;4131;37;1;4381;3;7
621375.0;2017-11-17;4131;37;1;4382;3;7
621376.0;2017-11-17;4131;37;8;4828;3;7
621377.0;2017-11-17;4131;37;3;4685;3;7
621384.0;2017-11-17;4485;37;98;4671;10;6
621392.0;2017-11-17;4485;37;150;4687;10;6
621394.0;2017-11-17;1206;37;7;4726;9;6
621403.0;2017-11-17;4881;37;98;4671;10;6
621404.0;2017-11-17;4478;37;139;4829;10;6
621407.0;2017-11-17;4478;37;139;4829;10;6
621408.0;2017-11-17;4881;37;98;4671;10;6
621415.0;2017-11-17;4882;37;2;4395;5;1
621416.0;2017-11-17;4882;37;1;4830;5;1
621417.0;2017-11-17;4882;37;1;3521;5;1
621418.0;2017-11-17;4882;37;1;4362;5;1
621427.0;2017-11-17;4478;37;81;4304;10;6
621428.0;2017-11-17;3206;37;3;4401;1;1
621430.0;2017-11-17;3206;37;42;4666;8;1
621431.0;2017-11-17;1904;37;29;4302;8;6
621432.0;2017-11-17;4881;37;98;4671;10;6
621434.0;2017-11-17;4478;37;81;4304;10;6
621438.0;2017-11-17;1904;37;29;4302;8;6
621439.0;2017-11-17;4881;37;98;4671;10;6
621461.0;2017-11-17;4131;37;11;4831;3;7
621462.0;2017-11-17;4131;37;8;4828;3;7
621463.0;2017-11-17;4131;37;1;4383;3;7
621464.0;2017-11-17;4131;37;1;4384;3;7
621465.0;2017-11-17;4131;37;1;4381;3;7
621466.0;2017-11-17;4131;37;1;4382;3;7
621477.0;2017-11-17;4883;37;98;4671;10;6
621479.0;2017-11-17;2803;37;2;4527;6;5
621481.0;2017-11-17;2803;37;2;4528;6;5
621483.0;2017-11-17;2803;37;2;4489;6;5
621487.0;2017-11-17;2803;37;2;4655;6;5
621489.0;2017-11-17;2803;37;2;4832;6;5
621492.0;2017-11-17;4883;37;98;4671;10;6
621496.0;2017-11-17;4884;37;2;4697;1;1
621498.0;2017-11-17;4884;37;4;4833;1;1
621500.0;2017-11-17;4884;37;3;4834;1;1
621504.0;2017-11-17;4883;37;98;4671;10;6
621506.0;2017-11-17;4883;37;98;4671;10;6
